Time,Temperature,ProcessTemperature,AgentType,AgentFlow,SampleType,CatalystType,CatalystRatio,Hydrogen,Experiment_Group
32,835,900,Air,0.1,TWTS,Al-Ni,2.5,24.79,28
33,847,900,Air,0.1,TWTS,Al-Ni,2.5,24.22,28
34,859,900,Air,0.1,TWTS,Al-Ni,2.5,22.42,28
35,869,900,Air,0.1,TWTS,Al-Ni,2.5,20.61,28
36,879,900,Air,0.1,TWTS,Al-Ni,2.5,17.79,28
37,889,900,Air,0.1,TWTS,Al-Ni,2.5,14.69,28
38,900,900,Air,0.1,TWTS,Al-Ni,2.5,11.99,28
39,900,900,Air,0.1,TWTS,Al-Ni,2.5,9.88,28
40,900,900,Air,0.1,TWTS,Al-Ni,2.5,7.74,28
41,900,900,Air,0.1,TWTS,Al-Ni,2.5,5.38,28
42,900,900,Air,0.1,TWTS,Al-Ni,2.5,3.95,28
43,900,900,Air,0.1,TWTS,Al-Ni,2.5,3.24,28
44,900,900,Air,0.1,TWTS,Al-Ni,2.5,3.09,28
45,900,900,Air,0.1,TWTS,Al-Ni,2.5,3.01,28
46,900,900,Air,0.1,TWTS,Al-Ni,2.5,2.44,28
47,900,900,Air,0.1,TWTS,Al-Ni,2.5,2.1,28
48,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.99,28
49,900,900,Air,0.1,TWTS,Al-Ni,2.5,2.19,28
50,900,900,Air,0.1,TWTS,Al-Ni,2.5,2.17,28
51,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.89,28
52,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.79,28
53,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.84,28
54,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.97,28
55,900,900,Air,0.1,TWTS,Al-Ni,2.5,2.02,28
56,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.85,28
57,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.71,28
58,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.81,28
59,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.89,28
60,900,900,Air,0.1,TWTS,Al-Ni,2.5,1.97,28
1,6,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
2,9,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
3,12,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
4,15,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
5,18,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
6,28,900,Air,0.1,TWTS,Al-Ni,5.0,0.0,39
7,47,900,Air,0.1,TWTS,Al-Ni,5.0,1.51,39
8,77,900,Air,0.1,TWTS,Al-Ni,5.0,1.47,39
9,118,900,Air,0.1,TWTS,Al-Ni,5.0,1.46,39
10,167,900,Air,0.1,TWTS,Al-Ni,5.0,1.45,39
11,226,900,Air,0.1,TWTS,Al-Ni,5.0,1.44,39
12,290,900,Air,0.1,TWTS,Al-Ni,5.0,1.42,39
13,355,900,Air,0.1,TWTS,Al-Ni,5.0,1.41,39
14,413,900,Air,0.1,TWTS,Al-Ni,5.0,1.39,39
15,466,900,Air,0.1,TWTS,Al-Ni,5.0,1.37,39
16,510,900,Air,0.1,TWTS,Al-Ni,5.0,1.33,39
17,549,900,Air,0.1,TWTS,Al-Ni,5.0,1.25,39
18,581,900,Air,0.1,TWTS,Al-Ni,5.0,1.09,39
19,610,900,Air,0.1,TWTS,Al-Ni,5.0,1.09,39
20,636,900,Air,0.1,TWTS,Al-Ni,5.0,1.09,39
21,659,900,Air,0.1,TWTS,Al-Ni,5.0,1.09,39
22,682,900,Air,0.1,TWTS,Al-Ni,5.0,1.09,39
23,702,900,Air,0.1,TWTS,Al-Ni,5.0,2.0,39
24,720,900,Air,0.1,TWTS,Al-Ni,5.0,2.6,39
25,737,900,Air,0.1,TWTS,Al-Ni,5.0,5.54,39
26,754,900,Air,0.1,TWTS,Al-Ni,5.0,8.9,39
27,768,900,Air,0.1,TWTS,Al-Ni,5.0,12.39,39
28,784,900,Air,0.1,TWTS,Al-Ni,5.0,15.92,39
29,797,900,Air,0.1,TWTS,Al-Ni,5.0,19.12,39
30,810,900,Air,0.1,TWTS,Al-Ni,5.0,21.76,39
31,823,900,Air,0.1,TWTS,Al-Ni,5.0,23.92,39
32,835,900,Air,0.1,TWTS,Al-Ni,5.0,25.44,39
33,847,900,Air,0.1,TWTS,Al-Ni,5.0,26.66,39
34,859,900,Air,0.1,TWTS,Al-Ni,5.0,27.75,39
35,869,900,Air,0.1,TWTS,Al-Ni,5.0,28.65,39
36,879,900,Air,0.1,TWTS,Al-Ni,5.0,29.29,39
37,889,900,Air,0.1,TWTS,Al-Ni,5.0,28.83,39
38,900,900,Air,0.1,TWTS,Al-Ni,5.0,26.81,39
39,900,900,Air,0.1,TWTS,Al-Ni,5.0,24.29,39
40,900,900,Air,0.1,TWTS,Al-Ni,5.0,21.22,39
41,900,900,Air,0.1,TWTS,Al-Ni,5.0,18.27,39
42,900,900,Air,0.1,TWTS,Al-Ni,5.0,16.07,39
43,900,900,Air,0.1,TWTS,Al-Ni,5.0,13.72,39
44,900,900,Air,0.1,TWTS,Al-Ni,5.0,11.04,39
45,900,900,Air,0.1,TWTS,Al-Ni,5.0,9.08,39
46,900,900,Air,0.1,TWTS,Al-Ni,5.0,8.23,39
47,900,900,Air,0.1,TWTS,Al-Ni,5.0,7.91,39
48,900,900,Air,0.1,TWTS,Al-Ni,5.0,7.28,39
49,900,900,Air,0.1,TWTS,Al-Ni,5.0,6.18,39
50,900,900,Air,0.1,TWTS,Al-Ni,5.0,5.47,39
51,900,900,Air,0.1,TWTS,Al-Ni,5.0,5.29,39
52,900,900,Air,0.1,TWTS,Al-Ni,5.0,5.26,39
53,900,900,Air,0.1,TWTS,Al-Ni,5.0,4.74,39
54,900,900,Air,0.1,TWTS,Al-Ni,5.0,4.16,39
55,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.95,39
56,900,900,Air,0.1,TWTS,Al-Ni,5.0,4.02,39
57,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.86,39
58,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.38,39
59,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.08,39
60,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.05,39
61,900,900,Air,0.1,TWTS,Al-Ni,5.0,3.14,39
62,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.85,39
63,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.51,39
64,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.39,39
65,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.46,39
66,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.42,39
67,900,900,Air,0.1,TWTS,Al-Ni,5.0,2.12,39
68,900,900,Air,0.1,TWTS,Al-Ni,5.0,1.95,39
69,900,900,Air,0.1,TWTS,Al-Ni,5.0,1.9,39
70,900,900,Air,0.1,TWTS,Al-Ni,5.0,1.54,39
1,6,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
2,9,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
3,12,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
4,15,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
5,18,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
6,28,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
7,47,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
8,77,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
9,118,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
10,167,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
11,226,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
12,290,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
13,355,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
14,413,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
15,466,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
16,510,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
17,549,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
18,581,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
19,610,900,Air,0.1,TWTS,Al-Ni,7.5,0.0,9
20,636,900,Air,0.1,TWTS,Al-Ni,7.5,1.36,9
21,659,900,Air,0.1,TWTS,Al-Ni,7.5,2.96,9
22,682,900,Air,0.1,TWTS,Al-Ni,7.5,5.38,9
23,702,900,Air,0.1,TWTS,Al-Ni,7.5,8.26,9
24,720,900,Air,0.1,TWTS,Al-Ni,7.5,11.16,9
25,737,900,Air,0.1,TWTS,Al-Ni,7.5,14.28,9
26,754,900,Air,0.1,TWTS,Al-Ni,7.5,17.06,9
27,768,900,Air,0.1,TWTS,Al-Ni,7.5,19.65,9
28,784,900,Air,0.1,TWTS,Al-Ni,7.5,21.76,9
29,797,900,Air,0.1,TWTS,Al-Ni,7.5,23.52,9
30,810,900,Air,0.1,TWTS,Al-Ni,7.5,24.89,9
31,823,900,Air,0.1,TWTS,Al-Ni,7.5,26.2,9
32,835,900,Air,0.1,TWTS,Al-Ni,7.5,27.21,9
33,847,900,Air,0.1,TWTS,Al-Ni,7.5,27.89,9
34,859,900,Air,0.1,TWTS,Al-Ni,7.5,27.43,9
35,869,900,Air,0.1,TWTS,Al-Ni,7.5,26.31,9
36,879,900,Air,0.1,TWTS,Al-Ni,7.5,24.37,9
37,889,900,Air,0.1,TWTS,Al-Ni,7.5,21.86,9
38,900,900,Air,0.1,TWTS,Al-Ni,7.5,18.83,9
39,900,900,Air,0.1,TWTS,Al-Ni,7.5,15.67,9
40,900,900,Air,0.1,TWTS,Al-Ni,7.5,13.44,9
41,900,900,Air,0.1,TWTS,Al-Ni,7.5,10.38,9
42,900,900,Air,0.1,TWTS,Al-Ni,7.5,7.77,9
43,900,900,Air,0.1,TWTS,Al-Ni,7.5,6.44,9
44,900,900,Air,0.1,TWTS,Al-Ni,7.5,5.91,9
45,900,900,Air,0.1,TWTS,Al-Ni,7.5,5.21,9
46,900,900,Air,0.1,TWTS,Al-Ni,7.5,4.02,9
47,900,900,Air,0.1,TWTS,Al-Ni,7.5,3.39,9
48,900,900,Air,0.1,TWTS,Al-Ni,7.5,3.39,9
49,900,900,Air,0.1,TWTS,Al-Ni,7.5,3.16,9
50,900,900,Air,0.1,TWTS,Al-Ni,7.5,2.57,9
51,900,900,Air,0.1,TWTS,Al-Ni,7.5,2.2,9
52,900,900,Air,0.1,TWTS,Al-Ni,7.5,2.1,9
53,900,900,Air,0.1,TWTS,Al-Ni,7.5,2.05,9
54,900,900,Air,0.1,TWTS,Al-Ni,7.5,1.69,9
55,900,900,Air,0.1,TWTS,Al-Ni,7.5,1.4,9
56,900,900,Air,0.1,TWTS,Al-Ni,7.5,1.34,9
57,900,900,Air,0.1,TWTS,Al-Ni,7.5,1.39,9
58,900,900,Air,0.1,TWTS,Al-Ni,7.5,1.11,9
59,900,900,Air,0.1,TWTS,Al-Ni,7.5,0.93,9
60,900,900,Air,0.1,TWTS,Al-Ni,7.5,0.9,9
1,6,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
2,9,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
3,12,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
4,15,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
5,18,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
6,28,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
7,47,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
8,77,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
9,118,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
10,167,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
11,226,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
12,290,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
13,355,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
14,413,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
15,466,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
16,510,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
17,549,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
18,581,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
19,610,900,Air,0.1,TWTS,Al-Ni,10.0,0.0,20
20,636,900,Air,0.1,TWTS,Al-Ni,10.0,0.64,20
21,659,900,Air,0.1,TWTS,Al-Ni,10.0,1.75,20
22,682,900,Air,0.1,TWTS,Al-Ni,10.0,3.64,20
23,702,900,Air,0.1,TWTS,Al-Ni,10.0,6.02,20
24,720,900,Air,0.1,TWTS,Al-Ni,10.0,8.93,20
25,737,900,Air,0.1,TWTS,Al-Ni,10.0,11.78,20
26,754,900,Air,0.1,TWTS,Al-Ni,10.0,14.72,20
27,768,900,Air,0.1,TWTS,Al-Ni,10.0,17.28,20
28,784,900,Air,0.1,TWTS,Al-Ni,10.0,19.62,20
29,797,900,Air,0.1,TWTS,Al-Ni,10.0,21.49,20
30,810,900,Air,0.1,TWTS,Al-Ni,10.0,23.14,20
31,823,900,Air,0.1,TWTS,Al-Ni,10.0,24.28,20
32,835,900,Air,0.1,TWTS,Al-Ni,10.0,25.09,20
33,847,900,Air,0.1,TWTS,Al-Ni,10.0,25.54,20
34,859,900,Air,0.1,TWTS,Al-Ni,10.0,25.63,20
35,869,900,Air,0.1,TWTS,Al-Ni,10.0,25.28,20
36,879,900,Air,0.1,TWTS,Al-Ni,10.0,24.29,20
37,889,900,Air,0.1,TWTS,Al-Ni,10.0,22.49,20
38,900,900,Air,0.1,TWTS,Al-Ni,10.0,20.04,20
39,900,900,Air,0.1,TWTS,Al-Ni,10.0,17.2,20
40,900,900,Air,0.1,TWTS,Al-Ni,10.0,15.09,20
41,900,900,Air,0.1,TWTS,Al-Ni,10.0,13.63,20
42,900,900,Air,0.1,TWTS,Al-Ni,10.0,12.3,20
43,900,900,Air,0.1,TWTS,Al-Ni,10.0,10.47,20
44,900,900,Air,0.1,TWTS,Al-Ni,10.0,8.59,20
45,900,900,Air,0.1,TWTS,Al-Ni,10.0,7.41,20
46,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.96,20
47,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.9,20
48,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.9,20
49,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.44,20
50,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.86,20
51,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.53,20
52,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.45,20
53,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.59,20
54,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.76,20
55,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.69,20
56,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.49,20
57,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.37,20
58,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.43,20
59,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.67,20
60,900,900,Air,0.1,TWTS,Al-Ni,10.0,5.97,20
60,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.11,20
60,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.08,20
60,900,900,Air,0.1,TWTS,Al-Ni,10.0,6.07,20
1,6,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
2,9,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
3,12,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
4,15,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
5,18,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
6,28,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
7,47,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
8,77,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
9,118,900,Air,0.1,TWTS,No Catalyst,0.0,0.0,42
10,167,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
11,226,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
12,290,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
13,355,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
14,413,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
15,466,900,Air,0.1,TWTS,No Catalyst,0.0,1.0,42
16,510,900,Air,0.1,TWTS,No Catalyst,0.0,2.0,42
17,549,900,Air,0.1,TWTS,No Catalyst,0.0,4.0,42
18,581,900,Air,0.1,TWTS,No Catalyst,0.0,7.0,42
19,610,900,Air,0.1,TWTS,No Catalyst,0.0,10.0,42
20,636,900,Air,0.1,TWTS,No Catalyst,0.0,13.0,42
21,659,900,Air,0.1,TWTS,No Catalyst,0.0,17.0,42
22,682,900,Air,0.1,TWTS,No Catalyst,0.0,20.0,42
23,702,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
24,720,900,Air,0.1,TWTS,No Catalyst,0.0,24.0,42
25,737,900,Air,0.1,TWTS,No Catalyst,0.0,26.0,42
26,754,900,Air,0.1,TWTS,No Catalyst,0.0,27.0,42
27,768,900,Air,0.1,TWTS,No Catalyst,0.0,28.0,42
28,784,900,Air,0.1,TWTS,No Catalyst,0.0,29.0,42
29,797,900,Air,0.1,TWTS,No Catalyst,0.0,30.0,42
30,810,900,Air,0.1,TWTS,No Catalyst,0.0,31.0,42
31,823,900,Air,0.1,TWTS,No Catalyst,0.0,32.0,42
32,835,900,Air,0.1,TWTS,No Catalyst,0.0,32.0,42
33,847,900,Air,0.1,TWTS,No Catalyst,0.0,33.0,42
34,859,900,Air,0.1,TWTS,No Catalyst,0.0,34.0,42
35,869,900,Air,0.1,TWTS,No Catalyst,0.0,32.0,42
36,879,900,Air,0.1,TWTS,No Catalyst,0.0,31.0,42
37,889,900,Air,0.1,TWTS,No Catalyst,0.0,31.0,42
38,900,900,Air,0.1,TWTS,No Catalyst,0.0,31.0,42
39,900,900,Air,0.1,TWTS,No Catalyst,0.0,30.0,42
40,900,900,Air,0.1,TWTS,No Catalyst,0.0,27.0,42
41,900,900,Air,0.1,TWTS,No Catalyst,0.0,26.0,42
42,900,900,Air,0.1,TWTS,No Catalyst,0.0,25.0,42
43,900,900,Air,0.1,TWTS,No Catalyst,0.0,24.0,42
44,900,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
45,900,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
46,900,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
47,900,900,Air,0.1,TWTS,No Catalyst,0.0,21.0,42
48,900,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
49,900,900,Air,0.1,TWTS,No Catalyst,0.0,22.0,42
50,900,900,Air,0.1,TWTS,No Catalyst,0.0,20.0,42
51,900,900,Air,0.1,TWTS,No Catalyst,0.0,20.0,42
52,900,900,Air,0.1,TWTS,No Catalyst,0.0,19.0,42
53,900,900,Air,0.1,TWTS,No Catalyst,0.0,19.0,42
54,900,900,Air,0.1,TWTS,No Catalyst,0.0,18.0,42
55,900,900,Air,0.1,TWTS,No Catalyst,0.0,18.0,42
56,900,900,Air,0.1,TWTS,No Catalyst,0.0,17.0,42
57,900,900,Air,0.1,TWTS,No Catalyst,0.0,17.0,42
58,900,900,Air,0.1,TWTS,No Catalyst,0.0,16.0,42
59,900,900,Air,0.1,TWTS,No Catalyst,0.0,15.0,42
60,900,900,Air,0.1,TWTS,No Catalyst,0.0,14.0,42
1,6,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
2,9,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
3,12,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
4,15,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
5,18,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
6,28,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
7,47,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
8,77,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
9,118,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
10,167,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
11,226,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,0.0,41
12,290,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,1.0,41
13,355,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,2.0,41
14,413,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,3.0,41
15,466,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,4.0,41
16,510,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,7.53,41
17,549,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,16.19,41
18,581,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.69,41
19,610,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,26.58,41
20,636,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,28.32,41
21,659,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,28.87,41
22,682,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,29.08,41
23,702,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,29.68,41
24,720,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,30.4,41
25,737,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.4,41
26,754,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.28,41
27,768,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.8,41
28,784,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.79,41
29,797,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.43,41
30,810,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.41,41
31,823,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.28,41
32,835,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,32.01,41
33,847,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.73,41
34,859,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.54,41
35,869,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.52,41
36,879,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.31,41
37,889,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.18,41
38,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,31.04,41
39,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,30.77,41
40,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,29.97,41
41,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,29.25,41
42,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,28.9,41
43,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,28.71,41
44,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,28.38,41
45,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,27.94,41
46,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,27.3,41
47,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,26.87,41
48,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,26.61,41
49,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,26.14,41
50,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,25.63,41
51,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,24.97,41
52,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,24.37,41
53,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,24.16,41
54,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,24.1,41
55,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,23.87,41
56,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,23.27,41
57,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.94,41
58,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.95,41
59,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,23.1,41
60,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,23.11,41
61,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.5,41
62,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.1,41
63,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.23,41
64,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.48,41
65,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,22.37,41
66,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.81,41
67,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.48,41
68,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.59,41
69,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.77,41
70,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.64,41
71,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.03,41
72,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.79,41
73,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.98,41
74,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.21,41
75,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,21.05,41
76,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.41,41
77,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.16,41
78,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.35,41
79,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.5,41
80,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,20.19,41
81,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,19.64,41
82,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,19.5,41
83,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,19.65,41
84,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,19.75,41
85,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,19.19,41
86,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,18.46,41
87,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,18.33,41
88,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,18.48,41
89,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,18.43,41
90,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,17.89,41
91,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,17.59,41
92,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,17.72,41
93,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,17.84,41
94,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,17.63,41
95,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,16.93,41
96,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,16.19,41
97,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,15.09,41
98,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,13.77,41
99,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,12.3,41
100,900,900,Oxygen,0.015,Leather scraps,Al-Ni,5.0,10.81,41
1,6,900,Oxygen,0.015,Leather scraps,No Catalyst,0.0,0.0,50
