Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;Hydrogen
12;510;800;Air;0.05;Leather scraps ;Marble dust ;15;1
13;549;800;Air;0.05;Leather scraps ;Marble dust ;15;1
14;581;800;Air;0.05;Leather scraps ;Marble dust ;15;1
15;610;800;Air;0.05;Leather scraps ;Marble dust ;15;2
16;636;800;Air;0.05;Leather scraps ;Marble dust ;15;5
17;659;800;Air;0.05;Leather scraps ;Marble dust ;15;9
18;682;800;Air;0.05;Leather scraps ;Marble dust ;15;15
19;702;800;Air;0.05;Leather scraps ;Marble dust ;15;21
20;720;800;Air;0.05;Leather scraps ;Marble dust ;15;22
21;737;800;Air;0.05;Leather scraps ;Marble dust ;15;25
22;754;800;Air;0.05;Leather scraps ;Marble dust ;15;25
23;768;800;Air;0.05;Leather scraps ;Marble dust ;15;25
24;784;800;Air;0.05;Leather scraps ;Marble dust ;15;24
25;797;800;Air;0.05;Leather scraps ;Marble dust ;15;24
26;800;800;Air;0.05;Leather scraps ;Marble dust ;15;24
27;800;800;Air;0.05;Leather scraps ;Marble dust ;15;23
28;800;800;Air;0.05;Leather scraps ;Marble dust ;15;22
29;800;800;Air;0.05;Leather scraps ;Marble dust ;15;21
30;800;800;Air;0.05;Leather scraps ;Marble dust ;15;21
31;800;800;Air;0.05;Leather scraps ;Marble dust ;15;21
32;800;800;Air;0.05;Leather scraps ;Marble dust ;15;20
33;800;800;Air;0.05;Leather scraps ;Marble dust ;15;20
34;800;800;Air;0.05;Leather scraps ;Marble dust ;15;20
35;800;800;Air;0.05;Leather scraps ;Marble dust ;15;20
36;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
37;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
38;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
39;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
40;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
41;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
42;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
43;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
44;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
45;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
46;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
47;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
48;800;800;Air;0.05;Leather scraps ;Marble dust ;15;19
49;800;800;Air;0.05;Leather scraps ;Marble dust ;15;18
50;800;800;Air;0.05;Leather scraps ;Marble dust ;15;18
51;800;800;Air;0.05;Leather scraps ;Marble dust ;15;18
52;800;800;Air;0.05;Leather scraps ;Marble dust ;15;17
53;800;800;Air;0.05;Leather scraps ;Marble dust ;15;17
54;800;800;Air;0.05;Leather scraps ;Marble dust ;15;17
55;800;800;Air;0.05;Leather scraps ;Marble dust ;15;16
56;800;800;Air;0.05;Leather scraps ;Marble dust ;15;16
57;800;800;Air;0.05;Leather scraps ;Marble dust ;15;16
58;800;800;Air;0.05;Leather scraps ;Marble dust ;15;15
59;800;800;Air;0.05;Leather scraps ;Marble dust ;15;15
60;800;800;Air;0.05;Leather scraps ;Marble dust ;15;15
61;800;800;Air;0.05;Leather scraps ;Marble dust ;15;14
62;800;800;Air;0.05;Leather scraps ;Marble dust ;15;14
63;800;800;Air;0.05;Leather scraps ;Marble dust ;15;14
64;800;800;Air;0.05;Leather scraps ;Marble dust ;15;14
1;21;900;Air;0.05;Leather scraps ;Marble dust ;5;0
2;28;900;Air;0.05;Leather scraps ;Marble dust ;5;0
3;47;900;Air;0.05;Leather scraps ;Marble dust ;5;0
4;77;900;Air;0.05;Leather scraps ;Marble dust ;5;0
5;118;900;Air;0.05;Leather scraps ;Marble dust ;5;0
6;167;900;Air;0.05;Leather scraps ;Marble dust ;5;0
7;226;900;Air;0.05;Leather scraps ;Marble dust ;5;1
8;290;900;Air;0.05;Leather scraps ;Marble dust ;5;1
9;355;900;Air;0.05;Leather scraps ;Marble dust ;5;1
10;413;900;Air;0.05;Leather scraps ;Marble dust ;5;2
11;466;900;Air;0.05;Leather scraps ;Marble dust ;5;3
12;510;900;Air;0.05;Leather scraps ;Marble dust ;5;5
13;549;900;Air;0.05;Leather scraps ;Marble dust ;5;8
14;581;900;Air;0.05;Leather scraps ;Marble dust ;5;12
15;610;900;Air;0.05;Leather scraps ;Marble dust ;5;14
16;636;900;Air;0.05;Leather scraps ;Marble dust ;5;17
17;659;900;Air;0.05;Leather scraps ;Marble dust ;5;21
18;682;900;Air;0.05;Leather scraps ;Marble dust ;5;21
19;702;900;Air;0.05;Leather scraps ;Marble dust ;5;22
20;720;900;Air;0.05;Leather scraps ;Marble dust ;5;24
21;737;900;Air;0.05;Leather scraps ;Marble dust ;5;26
22;754;900;Air;0.05;Leather scraps ;Marble dust ;5;27
23;768;900;Air;0.05;Leather scraps ;Marble dust ;5;28
24;784;900;Air;0.05;Leather scraps ;Marble dust ;5;28
25;797;900;Air;0.05;Leather scraps ;Marble dust ;5;28
26;800;900;Air;0.05;Leather scraps ;Marble dust ;5;29
27;810;900;Air;0.05;Leather scraps ;Marble dust ;5;29
28;823;900;Air;0.05;Leather scraps ;Marble dust ;5;29
29;835;900;Air;0.05;Leather scraps ;Marble dust ;5;28
30;847;900;Air;0.05;Leather scraps ;Marble dust ;5;28
31;859;900;Air;0.05;Leather scraps ;Marble dust ;5;27
32;869;900;Air;0.05;Leather scraps ;Marble dust ;5;27
33;879;900;Air;0.05;Leather scraps ;Marble dust ;5;27
34;889;900;Air;0.05;Leather scraps ;Marble dust ;5;27
35;900;900;Air;0.05;Leather scraps ;Marble dust ;5;26
36;900;900;Air;0.05;Leather scraps ;Marble dust ;5;26
37;900;900;Air;0.05;Leather scraps ;Marble dust ;5;25
38;900;900;Air;0.05;Leather scraps ;Marble dust ;5;24
39;900;900;Air;0.05;Leather scraps ;Marble dust ;5;22
40;900;900;Air;0.05;Leather scraps ;Marble dust ;5;21
41;900;900;Air;0.05;Leather scraps ;Marble dust ;5;20
42;900;900;Air;0.05;Leather scraps ;Marble dust ;5;19
43;900;900;Air;0.05;Leather scraps ;Marble dust ;5;19
44;900;900;Air;0.05;Leather scraps ;Marble dust ;5;18
45;900;900;Air;0.05;Leather scraps ;Marble dust ;5;17
46;900;900;Air;0.05;Leather scraps ;Marble dust ;5;16
47;900;900;Air;0.05;Leather scraps ;Marble dust ;5;16
48;900;900;Air;0.05;Leather scraps ;Marble dust ;5;16
49;900;900;Air;0.05;Leather scraps ;Marble dust ;5;15
50;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
51;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
52;900;900;Air;0.05;Leather scraps ;Marble dust ;5;15
53;900;900;Air;0.05;Leather scraps ;Marble dust ;5;15
54;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
55;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
56;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
57;900;900;Air;0.05;Leather scraps ;Marble dust ;5;15
58;900;900;Air;0.05;Leather scraps ;Marble dust ;5;14
59;900;900;Air;0.05;Leather scraps ;Marble dust ;5;13
60;900;900;Air;0.05;Leather scraps ;Marble dust ;5;13
1;21;900;Air;0.05;Leather scraps ;Marble dust ;10;0
2;28;900;Air;0.05;Leather scraps ;Marble dust ;10;0
3;47;900;Air;0.05;Leather scraps ;Marble dust ;10;0
4;77;900;Air;0.05;Leather scraps ;Marble dust ;10;0
5;118;900;Air;0.05;Leather scraps ;Marble dust ;10;0
6;167;900;Air;0.05;Leather scraps ;Marble dust ;10;0
7;226;900;Air;0.05;Leather scraps ;Marble dust ;10;0
8;290;900;Air;0.05;Leather scraps ;Marble dust ;10;0
9;355;900;Air;0.05;Leather scraps ;Marble dust ;10;0
10;413;900;Air;0.05;Leather scraps ;Marble dust ;10;0
11;466;900;Air;0.05;Leather scraps ;Marble dust ;10;0
12;510;900;Air;0.05;Leather scraps ;Marble dust ;10;0
13;549;900;Air;0.05;Leather scraps ;Marble dust ;10;0
14;581;900;Air;0.05;Leather scraps ;Marble dust ;10;0
15;610;900;Air;0.05;Leather scraps ;Marble dust ;10;0
16;636;900;Air;0.05;Leather scraps ;Marble dust ;10;4.24
17;659;900;Air;0.05;Leather scraps ;Marble dust ;10;11.53
18;682;900;Air;0.05;Leather scraps ;Marble dust ;10;17.8
19;702;900;Air;0.05;Leather scraps ;Marble dust ;10;22.97
20;720;900;Air;0.05;Leather scraps ;Marble dust ;10;26.55
21;737;900;Air;0.05;Leather scraps ;Marble dust ;10;28.41
22;754;900;Air;0.05;Leather scraps ;Marble dust ;10;29.2
23;768;900;Air;0.05;Leather scraps ;Marble dust ;10;28.9
24;784;900;Air;0.05;Leather scraps ;Marble dust ;10;29.99
25;797;900;Air;0.05;Leather scraps ;Marble dust ;10;31.16
26;800;900;Air;0.05;Leather scraps ;Marble dust ;10;30.21
27;810;900;Air;0.05;Leather scraps ;Marble dust ;10;28.71
28;823;900;Air;0.05;Leather scraps ;Marble dust ;10;26.32
29;835;900;Air;0.05;Leather scraps ;Marble dust ;10;24.19
30;847;900;Air;0.05;Leather scraps ;Marble dust ;10;22.35
31;859;900;Air;0.05;Leather scraps ;Marble dust ;10;20.91
32;869;900;Air;0.05;Leather scraps ;Marble dust ;10;20
33;879;900;Air;0.05;Leather scraps ;Marble dust ;10;19.65
34;889;900;Air;0.05;Leather scraps ;Marble dust ;10;19.57
35;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.64
36;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.84
37;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.99
38;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.34
39;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.68
40;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21
41;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.23
42;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.42
43;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.26
44;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.17
45;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.67
46;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.21
47;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.57
48;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.71
49;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.61
50;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.63
51;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.92
52;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.3
53;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.55
54;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.52
55;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.46
56;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.45
57;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.64
58;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.82
59;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.81
60;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.63
61;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.3
62;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23.08
63;900;900;Air;0.05;Leather scraps ;Marble dust ;10;23
64;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.9
65;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.66
66;900;900;Air;0.05;Leather scraps ;Marble dust ;10;22.28
67;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.84
68;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.69
69;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.69
70;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.63
71;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.47
72;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.02
73;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.83
74;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.93
75;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.03
76;900;900;Air;0.05;Leather scraps ;Marble dust ;10;21.03
77;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.65
78;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.34
79;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.41
80;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.56
81;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.63
82;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.34
83;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.97
84;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.92
85;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.08
86;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.21
87;900;900;Air;0.05;Leather scraps ;Marble dust ;10;20.03
88;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.52
89;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.39
90;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.5
91;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.68
92;900;900;Air;0.05;Leather scraps ;Marble dust ;10;19.51
93;900;900;Air;0.05;Leather scraps ;Marble dust ;10;18.93
94;900;900;Air;0.05;Leather scraps ;Marble dust ;10;18.66
95;900;900;Air;0.05;Leather scraps ;Marble dust ;10;18.71
96;900;900;Air;0.05;Leather scraps ;Marble dust ;10;18.89
97;900;900;Air;0.05;Leather scraps ;Marble dust ;10;18.64
98;900;900;Air;0.05;Leather scraps ;Marble dust ;10;17.97
99;900;900;Air;0.05;Leather scraps ;Marble dust ;10;17.62
100;900;900;Air;0.05;Leather scraps ;Marble dust ;10;17.63
101;900;900;Air;0.05;Leather scraps ;Marble dust ;10;17.73
1;21;900;Air;0.05;Leather scraps ;Marble dust ;15;0
2;28;900;Air;0.05;Leather scraps ;Marble dust ;15;0
3;47;900;Air;0.05;Leather scraps ;Marble dust ;15;0
4;77;900;Air;0.05;Leather scraps ;Marble dust ;15;0
5;118;900;Air;0.05;Leather scraps ;Marble dust ;15;0
6;167;900;Air;0.05;Leather scraps ;Marble dust ;15;0
7;226;900;Air;0.05;Leather scraps ;Marble dust ;15;0
8;290;900;Air;0.05;Leather scraps ;Marble dust ;15;0
9;355;900;Air;0.05;Leather scraps ;Marble dust ;15;0
10;413;900;Air;0.05;Leather scraps ;Marble dust ;15;0
11;466;900;Air;0.05;Leather scraps ;Marble dust ;15;0
12;510;900;Air;0.05;Leather scraps ;Marble dust ;15;0
13;549;900;Air;0.05;Leather scraps ;Marble dust ;15;0
14;581;900;Air;0.05;Leather scraps ;Marble dust ;15;0
15;610;900;Air;0.05;Leather scraps ;Marble dust ;15;0
16;636;900;Air;0.05;Leather scraps ;Marble dust ;15;0
17;659;900;Air;0.05;Leather scraps ;Marble dust ;15;0
18;682;900;Air;0.05;Leather scraps ;Marble dust ;15;2.07
19;702;900;Air;0.05;Leather scraps ;Marble dust ;15;8.14
20;720;900;Air;0.05;Leather scraps ;Marble dust ;15;15.76
21;737;900;Air;0.05;Leather scraps ;Marble dust ;15;21.73
22;754;900;Air;0.05;Leather scraps ;Marble dust ;15;26.61
23;768;900;Air;0.05;Leather scraps ;Marble dust ;15;29.73
24;784;900;Air;0.05;Leather scraps ;Marble dust ;15;31.74
25;797;900;Air;0.05;Leather scraps ;Marble dust ;15;31.9
26;800;900;Air;0.05;Leather scraps ;Marble dust ;15;31.46
27;810;900;Air;0.05;Leather scraps ;Marble dust ;15;31.64
28;823;900;Air;0.05;Leather scraps ;Marble dust ;15;32.44
29;835;900;Air;0.05;Leather scraps ;Marble dust ;15;33.3
30;847;900;Air;0.05;Leather scraps ;Marble dust ;15;33.65
31;859;900;Air;0.05;Leather scraps ;Marble dust ;15;33.16
32;869;900;Air;0.05;Leather scraps ;Marble dust ;15;32.16
33;879;900;Air;0.05;Leather scraps ;Marble dust ;15;30.85
34;889;900;Air;0.05;Leather scraps ;Marble dust ;15;29.62
35;900;900;Air;0.05;Leather scraps ;Marble dust ;15;28.41
36;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.52
37;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.03
38;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.84
39;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.91
40;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.17
41;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.45
42;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.72
43;900;900;Air;0.05;Leather scraps ;Marble dust ;15;28.68
44;900;900;Air;0.05;Leather scraps ;Marble dust ;15;29.68
45;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.27
46;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.31
47;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.21
48;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.35
49;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.61
50;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.72
51;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.62
52;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.4
53;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.35
54;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.39
55;900;900;Air;0.05;Leather scraps ;Marble dust ;15;30.15
56;900;900;Air;0.05;Leather scraps ;Marble dust ;15;29.6
57;900;900;Air;0.05;Leather scraps ;Marble dust ;15;28.9
58;900;900;Air;0.05;Leather scraps ;Marble dust ;15;28.3
59;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.85
60;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.48
61;900;900;Air;0.05;Leather scraps ;Marble dust ;15;27.16
62;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.84
63;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.62
64;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.52
65;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.43
66;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.26
67;900;900;Air;0.05;Leather scraps ;Marble dust ;15;26.07
68;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.94
69;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.87
70;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.79
71;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.62
72;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.46
73;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.38
74;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.35
75;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.27
76;900;900;Air;0.05;Leather scraps ;Marble dust ;15;25.12
77;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.98
78;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.91
79;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.88
80;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.77
81;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.61
82;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.5
83;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.48
84;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.41
85;900;900;Air;0.05;Leather scraps ;Marble dust ;15;24.25
86;900;900;Air;0.05;Leather scraps ;Marble dust ;15;23.9
87;900;900;Air;0.05;Leather scraps ;Marble dust ;15;23.46
88;900;900;Air;0.05;Leather scraps ;Marble dust ;15;22.74
89;900;900;Air;0.05;Leather scraps ;Marble dust ;15;21.83
90;900;900;Air;0.05;Leather scraps ;Marble dust ;15;20.8
91;900;900;Air;0.05;Leather scraps ;Marble dust ;15;19.81
92;900;900;Air;0.05;Leather scraps ;Marble dust ;15;18.83
1;6;900;Air;0.1;TWTS;Al-Ni;2.5;0
2;9;900;Air;0.1;TWTS;Al-Ni;2.5;0
3;12;900;Air;0.1;TWTS;Al-Ni;2.5;0
4;15;900;Air;0.1;TWTS;Al-Ni;2.5;0
5;18;900;Air;0.1;TWTS;Al-Ni;2.5;0
6;28;900;Air;0.1;TWTS;Al-Ni;2.5;0
7;47;900;Air;0.1;TWTS;Al-Ni;2.5;0
8;77;900;Air;0.1;TWTS;Al-Ni;2.5;0
9;118;900;Air;0.1;TWTS;Al-Ni;2.5;0
10;167;900;Air;0.1;TWTS;Al-Ni;2.5;0
11;226;900;Air;0.1;TWTS;Al-Ni;2.5;0
12;290;900;Air;0.1;TWTS;Al-Ni;2.5;0
13;355;900;Air;0.1;TWTS;Al-Ni;2.5;0
14;413;900;Air;0.1;TWTS;Al-Ni;2.5;0
15;466;900;Air;0.1;TWTS;Al-Ni;2.5;0
16;510;900;Air;0.1;TWTS;Al-Ni;2.5;0
17;549;900;Air;0.1;TWTS;Al-Ni;2.5;0
18;581;900;Air;0.1;TWTS;Al-Ni;2.5;1.18
19;610;900;Air;0.1;TWTS;Al-Ni;2.5;2.43
20;636;900;Air;0.1;TWTS;Al-Ni;2.5;4.2
21;659;900;Air;0.1;TWTS;Al-Ni;2.5;6.55
22;682;900;Air;0.1;TWTS;Al-Ni;2.5;9.35
23;702;900;Air;0.1;TWTS;Al-Ni;2.5;12.14
24;720;900;Air;0.1;TWTS;Al-Ni;2.5;15.02
25;737;900;Air;0.1;TWTS;Al-Ni;2.5;17.41
26;754;900;Air;0.1;TWTS;Al-Ni;2.5;19.62
27;768;900;Air;0.1;TWTS;Al-Ni;2.5;21.29
28;784;900;Air;0.1;TWTS;Al-Ni;2.5;22.63
29;797;900;Air;0.1;TWTS;Al-Ni;2.5;23.8
30;810;900;Air;0.1;TWTS;Al-Ni;2.5;24.55
31;823;900;Air;0.1;TWTS;Al-Ni;2.5;24.88
32;835;900;Air;0.1;TWTS;Al-Ni;2.5;24.79
33;847;900;Air;0.1;TWTS;Al-Ni;2.5;24.22
34;859;900;Air;0.1;TWTS;Al-Ni;2.5;22.42
35;869;900;Air;0.1;TWTS;Al-Ni;2.5;20.61
36;879;900;Air;0.1;TWTS;Al-Ni;2.5;17.79
37;889;900;Air;0.1;TWTS;Al-Ni;2.5;14.69
38;900;900;Air;0.1;TWTS;Al-Ni;2.5;11.99
39;900;900;Air;0.1;TWTS;Al-Ni;2.5;9.88
40;900;900;Air;0.1;TWTS;Al-Ni;2.5;7.74
41;900;900;Air;0.1;TWTS;Al-Ni;2.5;5.38
42;900;900;Air;0.1;TWTS;Al-Ni;2.5;3.95
43;900;900;Air;0.1;TWTS;Al-Ni;2.5;3.24
44;900;900;Air;0.1;TWTS;Al-Ni;2.5;3.09
45;900;900;Air;0.1;TWTS;Al-Ni;2.5;3.01
46;900;900;Air;0.1;TWTS;Al-Ni;2.5;2.44
47;900;900;Air;0.1;TWTS;Al-Ni;2.5;2.1
48;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.99
49;900;900;Air;0.1;TWTS;Al-Ni;2.5;2.19
50;900;900;Air;0.1;TWTS;Al-Ni;2.5;2.17
51;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.89
52;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.79
53;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.84
54;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.97
55;900;900;Air;0.1;TWTS;Al-Ni;2.5;2.02
56;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.85
57;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.71
58;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.81
59;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.89
60;900;900;Air;0.1;TWTS;Al-Ni;2.5;1.97
1;6;900;Air;0.1;TWTS;Al-Ni;5;0
2;9;900;Air;0.1;TWTS;Al-Ni;5;0
3;12;900;Air;0.1;TWTS;Al-Ni;5;0
4;15;900;Air;0.1;TWTS;Al-Ni;5;0
5;18;900;Air;0.1;TWTS;Al-Ni;5;0
6;28;900;Air;0.1;TWTS;Al-Ni;5;0
7;47;900;Air;0.1;TWTS;Al-Ni;5;1.51
8;77;900;Air;0.1;TWTS;Al-Ni;5;1.47
9;118;900;Air;0.1;TWTS;Al-Ni;5;1.46
10;167;900;Air;0.1;TWTS;Al-Ni;5;1.45
11;226;900;Air;0.1;TWTS;Al-Ni;5;1.44
12;290;900;Air;0.1;TWTS;Al-Ni;5;1.42
13;355;900;Air;0.1;TWTS;Al-Ni;5;1.41
14;413;900;Air;0.1;TWTS;Al-Ni;5;1.39
15;466;900;Air;0.1;TWTS;Al-Ni;5;1.37
16;510;900;Air;0.1;TWTS;Al-Ni;5;1.33
17;549;900;Air;0.1;TWTS;Al-Ni;5;1.25
18;581;900;Air;0.1;TWTS;Al-Ni;5;1.09
19;610;900;Air;0.1;TWTS;Al-Ni;5;1.09
20;636;900;Air;0.1;TWTS;Al-Ni;5;1.09
21;659;900;Air;0.1;TWTS;Al-Ni;5;1.09
22;682;900;Air;0.1;TWTS;Al-Ni;5;1.09
23;702;900;Air;0.1;TWTS;Al-Ni;5;2
24;720;900;Air;0.1;TWTS;Al-Ni;5;2.6
25;737;900;Air;0.1;TWTS;Al-Ni;5;5.54
26;754;900;Air;0.1;TWTS;Al-Ni;5;8.9
27;768;900;Air;0.1;TWTS;Al-Ni;5;12.39
28;784;900;Air;0.1;TWTS;Al-Ni;5;15.92
29;797;900;Air;0.1;TWTS;Al-Ni;5;19.12
30;810;900;Air;0.1;TWTS;Al-Ni;5;21.76
31;823;900;Air;0.1;TWTS;Al-Ni;5;23.92
32;835;900;Air;0.1;TWTS;Al-Ni;5;25.44
33;847;900;Air;0.1;TWTS;Al-Ni;5;26.66
34;859;900;Air;0.1;TWTS;Al-Ni;5;27.75
35;869;900;Air;0.1;TWTS;Al-Ni;5;28.65
36;879;900;Air;0.1;TWTS;Al-Ni;5;29.29
37;889;900;Air;0.1;TWTS;Al-Ni;5;28.83
38;900;900;Air;0.1;TWTS;Al-Ni;5;26.81
39;900;900;Air;0.1;TWTS;Al-Ni;5;24.29
40;900;900;Air;0.1;TWTS;Al-Ni;5;21.22
41;900;900;Air;0.1;TWTS;Al-Ni;5;18.27
42;900;900;Air;0.1;TWTS;Al-Ni;5;16.07
43;900;900;Air;0.1;TWTS;Al-Ni;5;13.72
44;900;900;Air;0.1;TWTS;Al-Ni;5;11.04
45;900;900;Air;0.1;TWTS;Al-Ni;5;9.08
46;900;900;Air;0.1;TWTS;Al-Ni;5;8.23
47;900;900;Air;0.1;TWTS;Al-Ni;5;7.91
48;900;900;Air;0.1;TWTS;Al-Ni;5;7.28
49;900;900;Air;0.1;TWTS;Al-Ni;5;6.18
50;900;900;Air;0.1;TWTS;Al-Ni;5;5.47
51;900;900;Air;0.1;TWTS;Al-Ni;5;5.29
52;900;900;Air;0.1;TWTS;Al-Ni;5;5.26
53;900;900;Air;0.1;TWTS;Al-Ni;5;4.74
54;900;900;Air;0.1;TWTS;Al-Ni;5;4.16
55;900;900;Air;0.1;TWTS;Al-Ni;5;3.95
56;900;900;Air;0.1;TWTS;Al-Ni;5;4.02
57;900;900;Air;0.1;TWTS;Al-Ni;5;3.86
58;900;900;Air;0.1;TWTS;Al-Ni;5;3.38
59;900;900;Air;0.1;TWTS;Al-Ni;5;3.08
60;900;900;Air;0.1;TWTS;Al-Ni;5;3.05
61;900;900;Air;0.1;TWTS;Al-Ni;5;3.14
